bars_checked,dataset,entry_price,equity_after,equity_before,executed,ladder_step_at_signal,mode,next_ladder_step,outcome,pnl,realized_r,risk_pct_at_signal,scenario,setup_id,side,signal_timestamp,skip_reason,stop_price,symbol,timeframe
8,since_inception_replay_raw,212.292,83609.38,83550.89,True,1,baseline,1,tp_hit,58.49,1.0,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072145,long,2026-04-07T21:45:00+00:00,,211.85981,GBP_JPY,15m
6,since_inception_replay_raw,212.324,83667.9,83609.38,True,1,baseline,1,tp_hit,58.53,1.0,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072215,long,2026-04-07T22:15:00+00:00,,211.889966,GBP_JPY,15m
1,since_inception_replay_raw,0.69921,83609.34,83667.9,True,1,baseline,2,sl_hit,-58.57,-1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072225,long,2026-04-07T22:25:00+00:00,,0.697212,AUD_USD,5m
16,since_inception_replay_raw,0.70283,83776.56,83609.34,True,2,baseline,1,tp_hit,167.22,1.0,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604072240,long,2026-04-07T22:40:00+00:00,,0.69728,AUD_USD,5m
86,since_inception_replay_raw,1.16496,83835.2,83776.56,True,1,baseline,1,tp_hit,58.64,1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072240,long,2026-04-07T22:40:00+00:00,,1.15966,EUR_USD,5m
498,since_inception_replay_raw,0.70328,83893.88,83835.2,True,1,baseline,1,tp_hit,58.68,1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072245,long,2026-04-07T22:45:00+00:00,,0.697363,AUD_USD,5m
49,since_inception_replay_raw,212.518,83952.61,83893.88,True,1,baseline,1,tp_hit,58.73,1.0,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072245,long,2026-04-07T22:45:00+00:00,,211.926735,GBP_JPY,15m
83,since_inception_replay_raw,1.16542,84011.38,83952.61,True,1,baseline,1,tp_hit,58.77,1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072255,long,2026-04-07T22:55:00+00:00,,1.160006,EUR_USD,5m
143,since_inception_replay_raw,212.702,84070.18,84011.38,True,1,baseline,1,tp_hit,58.81,1.0,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604080000,long,2026-04-08T00:00:00+00:00,,212.014095,GBP_JPY,15m
53,since_inception_replay_raw,1.16834,84129.03,84070.18,True,1,baseline,1,tp_hit,58.85,1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604080125,long,2026-04-08T01:25:00+00:00,,1.166588,EUR_USD,5m
25,since_inception_replay_raw,1.16866,84070.14,84129.03,True,1,baseline,2,sl_hit,-58.89,-1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604080130,long,2026-04-08T01:30:00+00:00,,1.166629,EUR_USD,5m
8,since_inception_replay_raw,0.707,83902.0,84070.14,True,2,baseline,3,sl_hit,-168.14,-1.0,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604080150,long,2026-04-08T01:50:00+00:00,,0.705341,AUD_USD,5m
45,since_inception_replay_raw,24961.1,84279.56,83902.0,True,3,baseline,1,tp_hit,377.56,1.0,0.45,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080205,long,2026-04-08T02:05:00+00:00,,24869.685212,NAS100_USD,5m
19,since_inception_replay_raw,0.58094,84338.56,84279.56,True,1,baseline,1,tp_hit,59.0,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080205,long,2026-04-08T02:05:00+00:00,,0.57914,NZD_USD,5m
41,since_inception_replay_raw,6780.2,84397.59,84338.56,True,1,baseline,1,tp_hit,59.04,1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080205,long,2026-04-08T02:05:00+00:00,,6760.615213,SPX500_USD,5m
43,since_inception_replay_raw,6781.6,84456.67,84397.59,True,1,baseline,1,tp_hit,59.08,1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080215,long,2026-04-08T02:15:00+00:00,,6762.105596,SPX500_USD,5m
39,since_inception_replay_raw,6784.0,84515.79,84456.67,True,1,baseline,1,tp_hit,59.12,1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080235,long,2026-04-08T02:35:00+00:00,,6766.023242,SPX500_USD,5m
34,since_inception_replay_raw,24969.6,84574.95,84515.79,True,1,baseline,1,tp_hit,59.16,1.0,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080240,long,2026-04-08T02:40:00+00:00,,24903.375254,NAS100_USD,5m
38,since_inception_replay_raw,6785.2,84634.16,84574.95,True,1,baseline,1,tp_hit,59.2,1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080240,long,2026-04-08T02:40:00+00:00,,6766.933158,SPX500_USD,5m
23,since_inception_replay_raw,0.58194,84693.4,84634.16,True,1,baseline,1,tp_hit,59.24,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080345,long,2026-04-08T03:45:00+00:00,,0.579779,NZD_USD,5m
25,since_inception_replay_raw,158.384,84752.68,84693.4,True,1,baseline,1,tp_hit,59.29,1.0,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080345,short,2026-04-08T03:45:00+00:00,,158.519159,USD_JPY,5m
22,since_inception_replay_raw,0.58211,84812.01,84752.68,True,1,baseline,1,tp_hit,59.33,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080355,long,2026-04-08T03:55:00+00:00,,0.579846,NZD_USD,5m
1,since_inception_replay_raw,0.70558,84871.38,84812.01,True,1,baseline,1,tp_hit,59.37,1.0,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604080405,long,2026-04-08T04:05:00+00:00,,0.704859,AUD_USD,5m
15,since_inception_replay_raw,1.16751,84930.79,84871.38,True,1,baseline,1,tp_hit,59.41,1.0,0.07,scenario2,cwt-eur_usd-5m-scenario2-long-202604080405,long,2026-04-08T04:05:00+00:00,,1.166592,EUR_USD,5m
108,since_inception_replay_raw,0.58289,84990.24,84930.79,True,1,baseline,1,tp_hit,59.45,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080405,long,2026-04-08T04:05:00+00:00,,0.579964,NZD_USD,5m
427,since_inception_replay_raw,0.58326,85049.73,84990.24,True,1,baseline,1,tp_hit,59.49,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080415,long,2026-04-08T04:15:00+00:00,,0.580009,NZD_USD,5m
15,since_inception_replay_raw,6789.0,85109.27,85049.73,True,1,baseline,1,tp_hit,59.53,1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080415,long,2026-04-08T04:15:00+00:00,,6780.032472,SPX500_USD,5m
102,since_inception_replay_raw,0.58311,85168.85,85109.27,True,1,baseline,1,tp_hit,59.58,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080435,long,2026-04-08T04:35:00+00:00,,0.580504,NZD_USD,5m
15,since_inception_replay_raw,6792.8,85228.46,85168.85,True,1,baseline,1,tp_hit,59.62,1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080435,long,2026-04-08T04:35:00+00:00,,6780.616276,SPX500_USD,5m
8,since_inception_replay_raw,158.328,85288.12,85228.46,True,1,baseline,1,tp_hit,59.66,1.0,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080510,short,2026-04-08T05:10:00+00:00,,158.436395,USD_JPY,5m
20,since_inception_replay_raw,0.70728,85228.42,85288.12,True,1,baseline,2,sl_hit,-59.7,-1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604080525,long,2026-04-08T05:25:00+00:00,,0.705816,AUD_USD,5m
5,since_inception_replay_raw,1.16867,85398.88,85228.42,True,2,baseline,1,tp_hit,170.46,1.0,0.2,scenario1,cwt-eur_usd-5m-scenario1-long-202604080525,long,2026-04-08T05:25:00+00:00,,1.167469,EUR_USD,5m
5,since_inception_replay_raw,158.33,85458.66,85398.88,True,1,baseline,1,tp_hit,59.78,1.0,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080525,short,2026-04-08T05:25:00+00:00,,158.429327,USD_JPY,5m
18,since_inception_replay_raw,0.70748,85398.84,85458.66,True,1,baseline,2,sl_hit,-59.82,-1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604080535,long,2026-04-08T05:35:00+00:00,,0.705937,AUD_USD,5m
28,since_inception_replay_raw,6798.0,85228.04,85398.84,True,2,baseline,3,sl_hit,-170.8,-1.0,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080535,long,2026-04-08T05:35:00+00:00,,6786.378177,SPX500_USD,5m
1,since_inception_replay_raw,1.1689,85611.57,85228.04,True,3,baseline,1,tp_hit,383.53,1.0,0.45,scenario1,cwt-eur_usd-5m-scenario1-long-202604080545,long,2026-04-08T05:45:00+00:00,,1.167514,EUR_USD,5m
15,since_inception_replay_raw,0.70764,85551.64,85611.57,True,1,baseline,2,sl_hit,-59.93,-1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604080550,long,2026-04-08T05:50:00+00:00,,0.706095,AUD_USD,5m
34,since_inception_replay_raw,1.16954,85380.53,85551.64,True,2,baseline,3,sl_hit,-171.1,-1.0,0.2,scenario1,cwt-eur_usd-5m-scenario1-long-202604080550,long,2026-04-08T05:50:00+00:00,,1.16753,EUR_USD,5m
28,since_inception_replay_raw,0.58452,84996.32,85380.53,True,3,baseline,4,sl_hit,-384.21,-1.0,0.45,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080550,long,2026-04-08T05:50:00+00:00,,0.582327,NZD_USD,5m
14,since_inception_replay_raw,0.70792,84146.36,84996.32,True,4,baseline,4,sl_hit,-849.96,-1.0,1.0,scenario1,cwt-aud_usd-5m-scenario1-long-202604080555,long,2026-04-08T05:55:00+00:00,,0.706128,AUD_USD,5m
92,since_inception_replay_raw,25049.8,83304.9,84146.36,True,4,baseline,4,sl_hit,-841.46,-1.0,1.0,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080555,long,2026-04-08T05:55:00+00:00,,24980.52443,NAS100_USD,5m
24,since_inception_replay_raw,6805.0,82471.85,83304.9,True,4,baseline,4,sl_hit,-833.05,-1.0,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080555,long,2026-04-08T05:55:00+00:00,,6786.858256,SPX500_USD,5m
31,since_inception_replay_raw,158.202,81647.13,82471.85,True,4,baseline,4,sl_hit,-824.72,-1.0,1.0,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080555,short,2026-04-08T05:55:00+00:00,,158.411061,USD_JPY,5m
17,since_inception_replay_raw,6805.0,80830.66,81647.13,True,4,baseline,4,sl_hit,-816.47,-1.0,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080615,long,2026-04-08T06:15:00+00:00,,6788.938701,SPX500_USD,5m
24,since_inception_replay_raw,158.092,80022.35,80830.66,True,4,baseline,4,sl_hit,-808.31,-1.0,1.0,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080630,short,2026-04-08T06:30:00+00:00,,158.38734,USD_JPY,5m
6,since_inception_replay_raw,0.58455,79222.13,80022.35,True,4,baseline,4,sl_hit,-800.22,-1.0,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080635,long,2026-04-08T06:35:00+00:00,,0.583107,NZD_USD,5m
6,since_inception_replay_raw,1.17066,78429.91,79222.13,True,4,baseline,4,sl_hit,-792.22,-1.0,1.0,scenario1,cwt-eur_usd-5m-scenario1-long-202604080640,long,2026-04-08T06:40:00+00:00,,1.168269,EUR_USD,5m
5,since_inception_replay_raw,158.168,77645.61,78429.91,True,4,baseline,4,sl_hit,-784.3,-1.0,1.0,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080745,short,2026-04-08T07:45:00+00:00,,158.247409,USD_JPY,5m
66,since_inception_replay_raw,25034.1,76869.15,77645.61,True,4,baseline,4,sl_hit,-776.46,-1.0,1.0,scenario2,cwt-nas100_usd-5m-scenario2-long-202604080820,long,2026-04-08T08:20:00+00:00,,24946.146071,NAS100_USD,5m
76,since_inception_replay_raw,6795.0,76100.46,76869.15,True,4,baseline,4,sl_hit,-768.69,-1.0,1.0,scenario2,cwt-spx500_usd-5m-scenario2-long-202604080835,long,2026-04-08T08:35:00+00:00,,6756.768571,SPX500_USD,5m
73,since_inception_replay_raw,6796.4,75339.45,76100.46,True,4,baseline,4,sl_hit,-761.0,-1.0,1.0,scenario2,cwt-spx500_usd-5m-scenario2-long-202604080850,long,2026-04-08T08:50:00+00:00,,6756.73,SPX500_USD,5m
37,since_inception_replay_raw,25097.6,74586.06,75339.45,True,4,baseline,4,sl_hit,-753.39,-1.0,1.0,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080915,long,2026-04-08T09:15:00+00:00,,25019.325768,NAS100_USD,5m
13,since_inception_replay_raw,1.16862,75331.92,74586.06,True,4,baseline,1,tp_hit,745.86,1.0,1.0,scenario2,cwt-eur_usd-5m-scenario2-long-202604081015,long,2026-04-08T10:15:00+00:00,,1.166863,EUR_USD,5m
10,since_inception_replay_raw,1.16858,75384.65,75331.92,True,1,baseline,1,tp_hit,52.73,1.0,0.07,scenario2,cwt-eur_usd-5m-scenario2-long-202604081030,long,2026-04-08T10:30:00+00:00,,1.166866,EUR_USD,5m
8,since_inception_replay_raw,0.58233,75437.42,75384.65,True,1,baseline,1,tp_hit,52.77,1.0,0.07,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081045,long,2026-04-08T10:45:00+00:00,,0.581195,NZD_USD,5m
1,since_inception_replay_raw,6805.8,75384.62,75437.42,True,1,baseline,2,sl_hit,-52.81,-1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081055,long,2026-04-08T10:55:00+00:00,,6799.799746,SPX500_USD,5m
32,since_inception_replay_raw,212.952,75233.85,75384.62,True,2,baseline,3,sl_hit,-150.77,-1.0,0.2,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604081100,long,2026-04-08T11:00:00+00:00,,212.4376,GBP_JPY,15m
2,since_inception_replay_raw,1.16928,75572.4,75233.85,True,3,baseline,1,tp_hit,338.55,1.0,0.45,scenario1,cwt-eur_usd-5m-scenario1-long-202604081110,long,2026-04-08T11:10:00+00:00,,1.1684,EUR_USD,5m
44,since_inception_replay_raw,10668.9,75519.5,75572.4,True,1,baseline,2,sl_hit,-52.9,-1.0,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081110,long,2026-04-08T11:10:00+00:00,,10624.018061,UK100_GBP,5m
2,since_inception_replay_raw,1.16959,75670.54,75519.5,True,2,baseline,1,tp_hit,151.04,1.0,0.2,scenario1,cwt-eur_usd-5m-scenario1-long-202604081115,long,2026-04-08T11:15:00+00:00,,1.168421,EUR_USD,5m
31,since_inception_replay_raw,213.136,75617.57,75670.54,True,1,baseline,2,sl_hit,-52.97,-1.0,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604081115,long,2026-04-08T11:15:00+00:00,,212.452023,GBP_JPY,15m
1,since_inception_replay_raw,0.70446,75768.8,75617.57,True,2,baseline,1,tp_hit,151.24,1.0,0.2,scenario2,cwt-aud_usd-5m-scenario2-long-202604081120,long,2026-04-08T11:20:00+00:00,,0.703242,AUD_USD,5m
17,since_inception_replay_raw,1.17,75821.84,75768.8,True,1,baseline,1,tp_hit,53.04,1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081120,long,2026-04-08T11:20:00+00:00,,1.16844,EUR_USD,5m
6,since_inception_replay_raw,158.386,75874.92,75821.84,True,1,baseline,1,tp_hit,53.08,1.0,0.07,scenario2,cwt-usd_jpy-5m-scenario2-short-202604081120,short,2026-04-08T11:20:00+00:00,,158.540114,USD_JPY,5m
19,since_inception_replay_raw,1.17031,75928.03,75874.92,True,1,baseline,1,tp_hit,53.11,1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081125,long,2026-04-08T11:25:00+00:00,,1.168453,EUR_USD,5m
44,since_inception_replay_raw,1.17071,75874.88,75928.03,True,1,baseline,2,sl_hit,-53.15,-1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081130,long,2026-04-08T11:30:00+00:00,,1.168474,EUR_USD,5m
10,since_inception_replay_raw,6814.0,75723.13,75874.88,True,2,baseline,3,sl_hit,-151.75,-1.0,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081130,long,2026-04-08T11:30:00+00:00,,6800.590359,SPX500_USD,5m
22,since_inception_replay_raw,10684.2,75382.38,75723.13,True,3,baseline,4,sl_hit,-340.75,-1.0,0.45,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081145,long,2026-04-08T11:45:00+00:00,,10638.89576,UK100_GBP,5m
14,since_inception_replay_raw,1.17034,76136.2,75382.38,True,4,baseline,1,tp_hit,753.82,1.0,1.0,scenario1,cwt-eur_usd-5m-scenario1-long-202604081150,long,2026-04-08T11:50:00+00:00,,1.168575,EUR_USD,5m
9,since_inception_replay_raw,0.58328,76189.49,76136.2,True,1,baseline,1,tp_hit,53.3,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081150,long,2026-04-08T11:50:00+00:00,,0.58207,NZD_USD,5m
20,since_inception_replay_raw,10695.9,76136.16,76189.49,True,1,baseline,2,sl_hit,-53.33,-1.0,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081150,long,2026-04-08T11:50:00+00:00,,10640.809191,UK100_GBP,5m
9,since_inception_replay_raw,0.70562,76288.43,76136.16,True,2,baseline,1,tp_hit,152.27,1.0,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604081205,long,2026-04-08T12:05:00+00:00,,0.704203,AUD_USD,5m
8,since_inception_replay_raw,0.5836,76341.84,76288.43,True,1,baseline,1,tp_hit,53.4,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081205,long,2026-04-08T12:05:00+00:00,,0.58215,NZD_USD,5m
8,since_inception_replay_raw,158.206,76395.28,76341.84,True,1,baseline,1,tp_hit,53.44,1.0,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604081205,short,2026-04-08T12:05:00+00:00,,158.414382,USD_JPY,5m
8,since_inception_replay_raw,0.70568,76448.75,76395.28,True,1,baseline,1,tp_hit,53.48,1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604081210,long,2026-04-08T12:10:00+00:00,,0.704286,AUD_USD,5m
2,since_inception_replay_raw,1.17062,76395.24,76448.75,True,1,baseline,2,sl_hit,-53.51,-1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081210,long,2026-04-08T12:10:00+00:00,,1.168967,EUR_USD,5m
7,since_inception_replay_raw,0.58368,76548.03,76395.24,True,2,baseline,1,tp_hit,152.79,1.0,0.2,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081210,long,2026-04-08T12:10:00+00:00,,0.582229,NZD_USD,5m
10,since_inception_replay_raw,158.148,76601.61,76548.03,True,1,baseline,1,tp_hit,53.58,1.0,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604081210,short,2026-04-08T12:10:00+00:00,,158.404602,USD_JPY,5m
10,since_inception_replay_raw,0.584,76655.23,76601.61,True,1,baseline,1,tp_hit,53.62,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081215,long,2026-04-08T12:15:00+00:00,,0.582314,NZD_USD,5m
27,since_inception_replay_raw,158.078,76601.57,76655.23,True,1,baseline,2,sl_hit,-53.66,-1.0,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604081215,short,2026-04-08T12:15:00+00:00,,158.394327,USD_JPY,5m
6,since_inception_replay_raw,0.58413,76754.78,76601.57,True,2,baseline,1,tp_hit,153.2,1.0,0.2,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081235,long,2026-04-08T12:35:00+00:00,,0.582513,NZD_USD,5m
58,since_inception_replay_raw,0.58502,76701.05,76754.78,True,1,baseline,2,sl_hit,-53.73,-1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081245,long,2026-04-08T12:45:00+00:00,,0.582635,NZD_USD,5m
9,since_inception_replay_raw,1.17156,76547.65,76701.05,True,2,baseline,3,sl_hit,-153.4,-1.0,0.2,scenario1,cwt-eur_usd-5m-scenario1-long-202604081250,long,2026-04-08T12:50:00+00:00,,1.169558,EUR_USD,5m
57,since_inception_replay_raw,0.58509,76203.18,76547.65,True,3,baseline,4,sl_hit,-344.46,-1.0,0.45,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081250,long,2026-04-08T12:50:00+00:00,,0.582718,NZD_USD,5m
8,since_inception_replay_raw,10699.6,75441.15,76203.18,True,4,baseline,4,sl_hit,-762.03,-1.0,1.0,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081250,long,2026-04-08T12:50:00+00:00,,10664.30875,UK100_GBP,5m
19,since_inception_replay_raw,0.70726,74686.74,75441.15,True,4,baseline,4,sl_hit,-754.41,-1.0,1.0,scenario1,cwt-aud_usd-5m-scenario1-long-202604081255,long,2026-04-08T12:55:00+00:00,,0.704815,AUD_USD,5m
54,since_inception_replay_raw,0.58526,73939.87,74686.74,True,4,baseline,4,sl_hit,-746.87,-1.0,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081255,long,2026-04-08T12:55:00+00:00,,0.5828,NZD_USD,5m
6,since_inception_replay_raw,157.917,73200.47,73939.87,True,4,baseline,4,sl_hit,-739.4,-1.0,1.0,scenario1,cwt-usd_jpy-5m-scenario1-short-202604081305,short,2026-04-08T13:05:00+00:00,,158.29959,USD_JPY,5m
9,since_inception_replay_raw,0.70776,72468.47,73200.47,True,4,baseline,4,sl_hit,-732.0,-1.0,1.0,scenario1,cwt-aud_usd-5m-scenario1-long-202604081310,long,2026-04-08T13:10:00+00:00,,0.70492,AUD_USD,5m
50,since_inception_replay_raw,0.58579,71743.78,72468.47,True,4,baseline,4,sl_hit,-724.68,-1.0,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081310,long,2026-04-08T13:10:00+00:00,,0.582951,NZD_USD,5m
47,since_inception_replay_raw,0.70589,71026.35,71743.78,True,4,baseline,4,sl_hit,-717.44,-1.0,1.0,scenario2,cwt-aud_usd-5m-scenario2-long-202604081500,long,2026-04-08T15:00:00+00:00,,0.703224,AUD_USD,5m
43,since_inception_replay_raw,0.70584,70316.08,71026.35,True,4,baseline,4,sl_hit,-710.26,-1.0,1.0,scenario2,cwt-aud_usd-5m-scenario2-long-202604081520,long,2026-04-08T15:20:00+00:00,,0.703228,AUD_USD,5m
38,since_inception_replay_raw,0.5838,69612.92,70316.08,True,4,baseline,4,sl_hit,-703.16,-1.0,1.0,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081540,long,2026-04-08T15:40:00+00:00,,0.581325,NZD_USD,5m
36,since_inception_replay_raw,0.58379,68916.79,69612.92,True,4,baseline,4,sl_hit,-696.13,-1.0,1.0,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081550,long,2026-04-08T15:50:00+00:00,,0.581327,NZD_USD,5m
155,since_inception_replay_raw,10653.4,68227.62,68916.79,True,4,baseline,4,sl_hit,-689.17,-1.0,1.0,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604081550,long,2026-04-08T15:50:00+00:00,,10584.596429,UK100_GBP,5m
20,since_inception_replay_raw,6786.6,68909.9,68227.62,True,4,baseline,1,tp_hit,682.28,1.0,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081635,long,2026-04-08T16:35:00+00:00,,6775.175155,SPX500_USD,5m
24,since_inception_replay_raw,6787.7,68861.66,68909.9,True,1,baseline,2,sl_hit,-48.24,-1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081640,long,2026-04-08T16:40:00+00:00,,6775.751407,SPX500_USD,5m
18,since_inception_replay_raw,6792.0,68723.94,68861.66,True,2,baseline,3,sl_hit,-137.72,-1.0,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081645,long,2026-04-08T16:45:00+00:00,,6776.546793,SPX500_USD,5m
17,since_inception_replay_raw,6793.1,68414.68,68723.94,True,3,baseline,4,sl_hit,-309.26,-1.0,0.45,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081650,long,2026-04-08T16:50:00+00:00,,6777.287342,SPX500_USD,5m
17,since_inception_replay_raw,10657.9,67730.54,68414.68,True,4,baseline,4,sl_hit,-684.15,-1.0,1.0,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081650,long,2026-04-08T16:50:00+00:00,,10641.284874,UK100_GBP,5m
4,since_inception_replay_raw,0.58362,67053.23,67730.54,True,4,baseline,4,sl_hit,-677.31,-1.0,1.0,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081700,long,2026-04-08T17:00:00+00:00,,0.582949,NZD_USD,5m
12,since_inception_replay_raw,10660.6,66382.7,67053.23,True,4,baseline,4,sl_hit,-670.53,-1.0,1.0,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081715,long,2026-04-08T17:15:00+00:00,,10644.274853,UK100_GBP,5m
11,since_inception_replay_raw,10660.9,65718.87,66382.7,True,4,baseline,4,sl_hit,-663.83,-1.0,1.0,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081720,long,2026-04-08T17:20:00+00:00,,10644.749562,UK100_GBP,5m
4,since_inception_replay_raw,10664.6,65061.68,65718.87,True,4,baseline,4,sl_hit,-657.19,-1.0,1.0,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081755,long,2026-04-08T17:55:00+00:00,,10649.992942,UK100_GBP,5m
95,since_inception_replay_raw,10662.4,64411.07,65061.68,True,4,baseline,4,sl_hit,-650.62,-1.0,1.0,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604081935,long,2026-04-08T19:35:00+00:00,,10602.151071,UK100_GBP,5m
227,since_inception_replay_raw,6782.1,65055.18,64411.07,True,4,baseline,1,tp_hit,644.11,1.0,1.0,scenario2,cwt-spx500_usd-5m-scenario2-long-202604081950,long,2026-04-08T19:50:00+00:00,,6748.435357,SPX500_USD,5m
7,since_inception_replay_raw,0.58325,65100.72,65055.18,True,1,baseline,1,tp_hit,45.54,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090345,long,2026-04-09T03:45:00+00:00,,0.582835,NZD_USD,5m
5,since_inception_replay_raw,0.58326,65146.29,65100.72,True,1,baseline,1,tp_hit,45.57,1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090355,long,2026-04-09T03:55:00+00:00,,0.582866,NZD_USD,5m
20,since_inception_replay_raw,0.5835,65100.68,65146.29,True,1,baseline,2,sl_hit,-45.6,-1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090410,long,2026-04-09T04:10:00+00:00,,0.582889,NZD_USD,5m
19,since_inception_replay_raw,0.5836,64970.48,65100.68,True,2,baseline,3,sl_hit,-130.2,-1.0,0.2,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090415,long,2026-04-09T04:15:00+00:00,,0.582911,NZD_USD,5m
17,since_inception_replay_raw,0.58369,64678.11,64970.48,True,3,baseline,4,sl_hit,-292.37,-1.0,0.45,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090425,long,2026-04-09T04:25:00+00:00,,0.582947,NZD_USD,5m
16,since_inception_replay_raw,0.5837,64031.33,64678.11,True,4,baseline,4,sl_hit,-646.78,-1.0,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090430,long,2026-04-09T04:30:00+00:00,,0.582957,NZD_USD,5m
